Project,Stn,Date,Time,Meter,Reading,Grav_base,NAD27_UTM_,NAD27_UT_1,NAD83_UTM_,NAD83_UT_1,NGVD29,WGS84_LatD,WGS84_LonD,GPS_Class,Obs_grav,TC_0_53m,TC_53m_400,TC_400m_10,TC_10Km_16,TC_Density,Curv_C,Free_Air,SBA_200,SBA_205,SBA_210,SBA_215,SBA_220,SBA_225,SBA_230,SBA_235,SBA_240,SBA_245,SBA_250,SBA_255,SBA_260,SBA_265,SBA_267,SBA_270,CBA_200,CBA_205,CBA_210,CBA_215,CBA_220,CBA_225,CBA_230,CBA_235,CBA_240,CBA_245,CBA_250,CBA_255,CBA_260,CBA_265,CBA_267,CBA_270,X,Y
PG,"526",19-Mar,17:07:01,G546,3334.869999999999891,"1000",323706.369999999995343,4381027.370000000111759,323626.030000000027940,4381227.209999999962747,1221.396999999999935,39.562633490000003,-119.053130499999995,PP,979737.959000000031665,0.000000000000000,0.002000000000000,0.051000000000000,-0.059000000000000,"1",-0.472000000000000,-15.311000000000000,-117.689999999999998,-120.239999999999995,-122.799999999999997,-125.359999999999999,-127.920000000000002,-130.479999999999990,-133.039999999999992,-135.599999999999994,-138.159999999999997,-140.719999999999999,-143.280000000000001,-145.840000000000003,-148.400000000000006,-150.960000000000008,-151.979999999999990,-153.520000000000010,-118.640000000000001,-121.230000000000004,-123.810000000000002,-126.390000000000001,-128.969999999999999,-131.560000000000002,-134.139999999999986,-136.719999999999999,-139.310000000000002,-141.889999999999986,-144.469999999999999,-147.060000000000002,-149.639999999999986,-152.219999999999999,-153.259999999999991,-154.810000000000002,323626.030,4381227.210
PG,"527",19-Mar,17:02:41,G546,3334.320000000000164,"1000",324006.820000000006985,4381028.519999999552965,323926.479999999981374,4381228.360000000335276,1220.752999999999929,39.562705510000001,-119.049635300000006,PP,979737.400000000023283,0.001000000000000,0.001000000000000,0.047000000000000,-0.059000000000000,"1",-0.472000000000000,-16.077000000000002,-118.400000000000006,-120.959999999999994,-123.510000000000005,-126.069999999999993,-128.629999999999995,-131.189999999999998,-133.750000000000000,-136.300000000000011,-138.860000000000014,-141.419999999999987,-143.979999999999990,-146.539999999999992,-149.090000000000003,-151.650000000000006,-152.669999999999987,-154.210000000000008,-119.359999999999999,-121.939999999999998,-124.530000000000001,-127.109999999999999,-129.689999999999998,-132.270000000000010,-134.849999999999994,-137.439999999999998,-140.020000000000010,-142.599999999999994,-145.180000000000007,-147.770000000000010,-150.349999999999994,-152.930000000000007,-153.960000000000008,-155.509999999999991,323926.480,4381228.360
PG,"528",19-Mar,16:50:21,G546,3332.199999999999818,"1000",324419.989999999990687,4380915.400000000372529,324339.650000000023283,4381115.240000000223517,1219.776000000000067,39.561771600000000,-119.044798599999993,PP,979735.243999999947846,0.033000000000000,0.000000000000000,0.040000000000000,-0.060000000000000,"1",-0.472000000000000,-18.449999999999999,-120.689999999999998,-123.239999999999995,-125.799999999999997,-128.360000000000014,-130.909999999999997,-133.469999999999999,-136.020000000000010,-138.580000000000013,-141.139999999999986,-143.689999999999998,-146.250000000000000,-148.800000000000011,-151.360000000000014,-153.919999999999987,-154.939999999999998,-156.469999999999999,-121.609999999999999,-124.189999999999998,-126.760000000000005,-129.340000000000003,-131.919999999999987,-134.500000000000000,-137.080000000000013,-139.659999999999997,-142.240000000000009,-144.819999999999993,-147.400000000000006,-149.969999999999999,-152.550000000000011,-155.129999999999995,-156.159999999999997,-157.710000000000008,324339.650,4381115.240
PG,"530",14-Mar,8:45:31,G546,3307.440000000000055,"3000",318439.909999999974389,4380545.910000000149012,318359.549999999988358,4380745.750000000000000,1334.461000000000013,39.557199619999999,-119.114265799999998,PP,979709.961000000010245,0.033000000000000,0.024000000000000,0.092000000000000,-0.032000000000000,"1",-0.496000000000000,-7.958000000000000,-119.810000000000002,-122.609999999999999,-125.400000000000006,-128.199999999999989,-130.990000000000009,-133.789999999999992,-136.590000000000003,-139.379999999999995,-142.180000000000007,-144.979999999999990,-147.770000000000010,-150.569999999999993,-153.360000000000014,-156.159999999999997,-157.280000000000001,-158.960000000000008,-120.569999999999993,-123.379999999999995,-126.200000000000003,-129.009999999999991,-131.830000000000013,-134.639999999999986,-137.460000000000008,-140.270000000000010,-143.090000000000003,-145.900000000000006,-148.719999999999999,-151.539999999999992,-154.349999999999994,-157.169999999999987,-158.289999999999992,-159.979999999999990,318359.550,4380745.750
PG,"531",14-Mar,8:30:41,G546,3311.889999999999873,"3000",318885.960000000020955,4380621.519999999552965,318805.599999999976717,4380821.360000000335276,1311.953999999999951,39.557974750000000,-119.109097800000001,PP,979714.493000000016764,0.026000000000000,0.016000000000000,0.086000000000000,-0.039000000000000,"1",-0.492000000000000,-10.438000000000001,-120.400000000000006,-123.150000000000006,-125.900000000000006,-128.650000000000006,-131.400000000000006,-134.150000000000006,-136.900000000000006,-139.650000000000006,-142.400000000000006,-145.139999999999986,-147.889999999999986,-150.639999999999986,-153.389999999999986,-156.139999999999986,-157.240000000000009,-158.889999999999986,-121.209999999999994,-123.980000000000004,-126.750000000000000,-129.520000000000010,-132.289999999999992,-135.050000000000011,-137.819999999999993,-140.590000000000003,-143.360000000000014,-146.129999999999995,-148.900000000000006,-151.669999999999987,-154.439999999999998,-157.210000000000008,-158.319999999999993,-159.979999999999990,318805.600,4380821.360
PG,"532",14-Mar,8:17:41,G546,3317.250000000000000,"3000",319369.869999999995343,4380629.379999999888241,319289.520000000018626,4380829.219999999739230,1285.907999999999902,39.558147580000004,-119.103470799999997,PP,979719.952999999979511,0.001000000000000,0.007000000000000,0.087000000000000,-0.044000000000000,"1",-0.487000000000000,-13.023999999999999,-120.810000000000002,-123.500000000000000,-126.189999999999998,-128.889999999999986,-131.580000000000013,-134.280000000000001,-136.969999999999999,-139.669999999999987,-142.360000000000014,-145.060000000000002,-147.750000000000000,-150.449999999999989,-153.139999999999986,-155.830000000000013,-156.909999999999997,-158.530000000000001,-121.680000000000007,-124.390000000000001,-127.109999999999999,-129.830000000000013,-132.539999999999992,-135.259999999999991,-137.979999999999990,-140.689999999999998,-143.409999999999997,-146.120000000000005,-148.840000000000003,-151.560000000000002,-154.270000000000010,-156.990000000000009,-158.080000000000013,-159.710000000000008,319289.520,4380829.220
PG,"533",14-Mar,8:00:51,G546,3320.500000000000000,"3000",319612.280000000027940,4380562.320000000298023,319531.929999999993015,4380762.160000000149012,1278.721000000000004,39.557594670000000,-119.100632700000006,PP,979723.261999999987893,0.026000000000000,0.005000000000000,0.087000000000000,-0.046000000000000,"1",-0.485000000000000,-11.882999999999999,-119.060000000000002,-121.739999999999995,-124.420000000000002,-127.099999999999994,-129.780000000000001,-132.460000000000008,-135.139999999999986,-137.819999999999993,-140.500000000000000,-143.180000000000007,-145.860000000000014,-148.539999999999992,-151.219999999999999,-153.900000000000006,-154.969999999999999,-156.580000000000013,-119.890000000000001,-122.590000000000003,-125.290000000000006,-127.989999999999995,-130.689999999999998,-133.389999999999986,-136.090000000000003,-138.789999999999992,-141.490000000000009,-144.189999999999998,-146.889999999999986,-149.590000000000003,-152.289999999999992,-154.990000000000009,-156.069999999999993,-157.689999999999998,319531.930,4380762.160
PG,"534",10-Mar,11:43:06,G546,3323.739999999999782,"3000",320043.940000000002328,4380691.339999999850988,319963.590000000025611,4380891.179999999701977,1269.962999999999965,39.558847090000000,-119.095646400000007,PP,979726.552000000025146,0.000000000000000,0.006000000000000,0.076000000000000,-0.048000000000000,"1",-0.483000000000000,-11.406000000000001,-117.849999999999994,-120.510000000000005,-123.170000000000002,-125.829999999999998,-128.500000000000000,-131.159999999999997,-133.819999999999993,-136.479999999999990,-139.139999999999986,-141.800000000000011,-144.460000000000008,-147.120000000000005,-149.780000000000001,-152.449999999999989,-153.509999999999991,-155.110000000000014,-118.750000000000000,-121.430000000000007,-124.120000000000005,-126.799999999999997,-129.479999999999990,-132.169999999999987,-134.849999999999994,-137.530000000000001,-140.219999999999999,-142.900000000000006,-145.580000000000013,-148.270000000000010,-150.949999999999989,-153.639999999999986,-154.710000000000008,-156.319999999999993,319963.590,4380891.180
PG,"535",10-Mar,13:14:41,G546,3325.480000000000018,"3000",320434.349999999976717,4380673.769999999552965,320354.000000000000000,4380873.610000000335276,1262.228000000000065,39.558770680000002,-119.091100100000006,PP,979728.395999999949709,0.000000000000000,0.006000000000000,0.071000000000000,-0.049000000000000,"1",-0.481000000000000,-11.939000000000000,-117.739999999999995,-120.379999999999995,-123.030000000000001,-125.670000000000002,-128.319999999999993,-130.960000000000008,-133.610000000000014,-136.250000000000000,-138.900000000000006,-141.539999999999992,-144.189999999999998,-146.830000000000013,-149.469999999999999,-152.120000000000005,-153.180000000000007,-154.759999999999991,-118.640000000000001,-121.310000000000002,-123.980000000000004,-126.650000000000006,-129.310000000000002,-131.979999999999990,-134.650000000000006,-137.319999999999993,-139.979999999999990,-142.650000000000006,-145.319999999999993,-147.990000000000009,-150.650000000000006,-153.319999999999993,-154.389999999999986,-155.990000000000009,320354.000,4380873.610
PG,"536",10-Mar,14:24:31,G546,3327.389999999999873,"3000",320875.460000000020955,4380604.049999999813735,320795.109999999986030,4380803.889999999664724,1250.827999999999975,39.558235170000003,-119.085949900000003,PP,979730.373999999952503,0.028000000000000,0.002000000000000,0.071000000000000,-0.051000000000000,"1",-0.479000000000000,-13.429000000000000,-118.269999999999996,-120.890000000000001,-123.510000000000005,-126.129999999999995,-128.750000000000000,-131.379999999999995,-134.000000000000000,-136.620000000000005,-139.240000000000009,-141.860000000000014,-144.479999999999990,-147.099999999999994,-149.719999999999999,-152.340000000000003,-153.389999999999986,-154.960000000000008,-119.129999999999995,-121.769999999999996,-124.409999999999997,-127.060000000000002,-129.699999999999989,-132.340000000000003,-134.979999999999990,-137.629999999999995,-140.270000000000010,-142.909999999999997,-145.550000000000011,-148.199999999999989,-150.840000000000003,-153.479999999999990,-154.539999999999992,-156.120000000000005,320795.110,4380803.890
PG,"537",10-Mar,15:27:11,G546,3330.400000000000091,"3000",321272.119999999995343,4380596.190000000409782,321191.770000000018626,4380796.030000000260770,1239.556000000000040,39.558247110000003,-119.081333400000005,PP,979733.444000000017695,0.000000000000000,0.002000000000000,0.072000000000000,-0.052000000000000,"1",-0.476000000000000,-13.836000000000000,-117.730000000000004,-120.329999999999998,-122.930000000000007,-125.519999999999996,-128.120000000000005,-130.719999999999999,-133.319999999999993,-135.909999999999997,-138.509999999999991,-141.110000000000014,-143.710000000000008,-146.300000000000011,-148.900000000000006,-151.500000000000000,-152.539999999999992,-154.099999999999994,-118.640000000000001,-121.260000000000005,-123.879999999999995,-126.500000000000000,-129.120000000000005,-131.740000000000009,-134.360000000000014,-136.979999999999990,-139.599999999999994,-142.219999999999999,-144.840000000000003,-147.460000000000008,-150.080000000000013,-152.699999999999989,-153.750000000000000,-155.319999999999993,321191.770,4380796.030
PG,"541",19-Mar,17:30:21,G546,3331.130000000000109,"1000",322931.750000000000000,4380553.799999999813735,322851.409999999974389,4380753.639999999664724,1228.064000000000078,39.558209519999998,-119.062015900000006,PP,979734.141999999992549,0.000000000000000,0.001000000000000,0.048000000000000,-0.057000000000000,"1",-0.474000000000000,-16.681000000000001,-119.609999999999999,-122.189999999999998,-124.760000000000005,-127.329999999999998,-129.909999999999997,-132.479999999999990,-135.050000000000011,-137.629999999999995,-140.199999999999989,-142.770000000000010,-145.349999999999994,-147.919999999999987,-150.490000000000009,-153.069999999999993,-154.099999999999994,-155.639999999999986,-120.579999999999998,-123.180000000000007,-125.769999999999996,-128.370000000000005,-130.969999999999999,-133.569999999999993,-136.159999999999997,-138.759999999999991,-141.360000000000014,-143.960000000000008,-146.550000000000011,-149.150000000000006,-151.750000000000000,-154.349999999999994,-155.379999999999995,-156.939999999999998,322851.410,4380753.640
PG,"542",14-Mar,9:04:56,G546,3301.119999999999891,"3000",318113.039999999979045,4380234.179999999701977,318032.679999999993015,4380434.019999999552965,1359.597999999999956,39.554323429999997,-119.117982699999999,PP,979703.523000000044703,0.123000000000000,0.038000000000000,0.111000000000000,-0.023000000000000,"1",-0.501000000000000,-6.388000000000000,-120.349999999999994,-123.200000000000003,-126.040000000000006,-128.889999999999986,-131.740000000000009,-134.590000000000003,-137.439999999999998,-140.289999999999992,-143.139999999999986,-145.990000000000009,-148.840000000000003,-151.680000000000007,-154.530000000000001,-157.379999999999995,-158.520000000000010,-160.229999999999990,-120.849999999999994,-123.709999999999994,-126.569999999999993,-129.430000000000007,-132.300000000000011,-135.159999999999997,-138.020000000000010,-140.879999999999995,-143.740000000000009,-146.599999999999994,-149.469999999999999,-152.330000000000013,-155.189999999999998,-158.050000000000011,-159.199999999999989,-160.909999999999997,318032.680,4380434.020
PG,"543",14-Mar,9:18:21,G546,3311.690000000000055,"3000",318559.130000000004657,4380118.509999999776483,318478.770000000018626,4380318.349999999627471,1316.867999999999938,39.553376399999998,-119.112762200000006,PP,979714.297999999951571,0.016000000000000,0.011000000000000,0.102000000000000,-0.036000000000000,"1",-0.493000000000000,-8.707000000000001,-119.079999999999998,-121.840000000000003,-124.599999999999994,-127.359999999999999,-130.120000000000005,-132.879999999999995,-135.639999999999986,-138.400000000000006,-141.159999999999997,-143.919999999999987,-146.680000000000007,-149.439999999999998,-152.199999999999989,-154.960000000000008,-156.060000000000002,-157.719999999999999,-119.879999999999995,-122.659999999999997,-125.439999999999998,-128.219999999999999,-131.000000000000000,-133.780000000000001,-136.560000000000002,-139.340000000000003,-142.120000000000005,-144.900000000000006,-147.680000000000007,-150.460000000000008,-153.240000000000009,-156.020000000000010,-157.129999999999995,-158.800000000000011,318478.770,4380318.350
PG,"544",14-Mar,9:30:21,G546,3314.170000000000073,"3000",318841.729999999981374,4380263.809999999590218,318761.369999999995343,4380463.650000000372529,1307.196999999999889,39.554744440000000,-119.109514700000005,PP,979716.827000000048429,0.011000000000000,0.005000000000000,0.097000000000000,-0.040000000000000,"1",-0.491000000000000,-9.281000000000001,-118.849999999999994,-121.590000000000003,-124.329999999999998,-127.060000000000002,-129.800000000000011,-132.539999999999992,-135.280000000000001,-138.020000000000010,-140.759999999999991,-143.500000000000000,-146.240000000000009,-148.979999999999990,-151.719999999999999,-154.460000000000008,-155.550000000000011,-157.199999999999989,-119.680000000000007,-122.439999999999998,-125.200000000000003,-127.959999999999994,-130.719999999999999,-133.479999999999990,-136.240000000000009,-139.000000000000000,-141.759999999999991,-144.520000000000010,-147.280000000000001,-150.039999999999992,-152.800000000000011,-155.560000000000002,-156.669999999999987,-158.319999999999993,318761.370,4380463.650
PG,"545",14-Mar,9:47:21,G546,3316.320000000000164,"3000",319320.400000000023283,4380192.950000000186265,319240.039999999979045,4380392.790000000037253,1294.892000000000053,39.554207300000002,-119.103927499999998,PP,979719.021999999997206,0.001000000000000,0.008000000000000,0.093000000000000,-0.043000000000000,"1",-0.488000000000000,-10.835000000000001,-119.370000000000005,-122.079999999999998,-124.799999999999997,-127.510000000000005,-130.219999999999999,-132.939999999999998,-135.650000000000006,-138.360000000000014,-141.080000000000013,-143.789999999999992,-146.500000000000000,-149.219999999999999,-151.930000000000007,-154.639999999999986,-155.729999999999990,-157.360000000000014,-120.230000000000004,-122.959999999999994,-125.700000000000003,-128.430000000000007,-131.169999999999987,-133.900000000000006,-136.639999999999986,-139.370000000000005,-142.110000000000014,-144.840000000000003,-147.580000000000013,-150.310000000000002,-153.050000000000011,-155.780000000000001,-156.879999999999995,-158.520000000000010,319240.040,4380392.790
PG,"546",14-Mar,9:58:16,G546,3319.300000000000182,"3000",319588.239999999990687,4380291.349999999627471,319507.890000000013970,4380491.190000000409782,1286.269999999999982,39.555149739999997,-119.100838699999997,PP,979722.060999999986961,0.024000000000000,0.007000000000000,0.089000000000000,-0.045000000000000,"1",-0.487000000000000,-10.538000000000000,-118.349999999999994,-121.049999999999997,-123.739999999999995,-126.439999999999998,-129.129999999999995,-131.830000000000013,-134.520000000000010,-137.219999999999999,-139.909999999999997,-142.610000000000014,-145.300000000000011,-148.000000000000000,-150.689999999999998,-153.389999999999986,-154.469999999999999,-156.080000000000013,-119.170000000000002,-121.890000000000001,-124.609999999999999,-127.319999999999993,-130.039999999999992,-132.750000000000000,-135.469999999999999,-138.180000000000007,-140.900000000000006,-143.620000000000005,-146.330000000000013,-149.050000000000011,-151.759999999999991,-154.479999999999990,-155.569999999999993,-157.199999999999989,319507.890,4380491.190
PG,"547",14-Mar,10:14:36,G546,3321.449999999999818,"3000",320051.760000000009313,4380238.150000000372529,319971.409999999974389,4380437.990000000223517,1277.501999999999953,39.554767980000001,-119.095432599999995,PP,979724.255000000004657,0.000000000000000,0.007000000000000,0.084000000000000,-0.048000000000000,"1",-0.485000000000000,-11.015000000000001,-118.090000000000003,-120.769999999999996,-123.450000000000003,-126.120000000000005,-128.800000000000011,-131.479999999999990,-134.150000000000006,-136.830000000000013,-139.509999999999991,-142.180000000000007,-144.860000000000014,-147.539999999999992,-150.219999999999999,-152.889999999999986,-153.960000000000008,-155.569999999999993,-118.969999999999999,-121.670000000000002,-124.370000000000005,-127.069999999999993,-129.770000000000010,-132.469999999999999,-135.169999999999987,-137.870000000000005,-140.569999999999993,-143.270000000000010,-145.960000000000008,-148.659999999999997,-151.360000000000014,-154.060000000000002,-155.139999999999986,-156.759999999999991,319971.410,4380437.990
PG,"548",10-Mar,13:30:26,G546,3325.789999999999964,"3000",320420.710000000020955,4380287.549999999813735,320340.359999999986030,4380487.389999999664724,1264.806000000000040,39.555290149999998,-119.091154200000005,PP,979728.721999999950640,0.000000000000000,0.005000000000000,0.083000000000000,-0.049000000000000,"1",-0.482000000000000,-10.507999999999999,-116.519999999999996,-119.170000000000002,-121.819999999999993,-124.469999999999999,-127.120000000000005,-129.770000000000010,-132.419999999999987,-135.069999999999993,-137.719999999999999,-140.370000000000005,-143.020000000000010,-145.669999999999987,-148.319999999999993,-150.979999999999990,-152.039999999999992,-153.629999999999995,-117.409999999999997,-120.079999999999998,-122.750000000000000,-125.430000000000007,-128.099999999999994,-130.770000000000010,-133.439999999999998,-136.120000000000005,-138.789999999999992,-141.460000000000008,-144.129999999999995,-146.810000000000002,-149.479999999999990,-152.150000000000006,-153.219999999999999,-154.819999999999993,320340.360,4380487.390
PG,"549",10-Mar,14:06:01,G546,3327.329999999999927,"3000",320854.289999999979045,4380159.910000000149012,320773.940000000002328,4380359.750000000000000,1263.803000000000111,39.554231450000003,-119.086076300000002,PP,979730.307999999960884,0.028000000000000,0.009000000000000,0.074000000000000,-0.052000000000000,"1",-0.482000000000000,-9.138999999999999,-115.069999999999993,-117.719999999999999,-120.359999999999999,-123.010000000000005,-125.659999999999997,-128.310000000000002,-130.960000000000008,-133.610000000000014,-136.250000000000000,-138.900000000000006,-141.550000000000011,-144.199999999999989,-146.849999999999994,-149.490000000000009,-150.550000000000011,-152.139999999999986,-115.909999999999997,-118.579999999999998,-121.250000000000000,-123.920000000000002,-126.590000000000003,-129.259999999999991,-131.930000000000007,-134.599999999999994,-137.270000000000010,-139.939999999999998,-142.610000000000014,-145.280000000000001,-147.949999999999989,-150.620000000000005,-151.680000000000007,-153.280000000000001,320773.940,4380359.750
PG,"550",10-Mar,15:48:51,G546,3330.050000000000182,"3000",321251.460000000020955,4380254.370000000111759,321171.109999999986030,4380454.209999999962747,1248.153999999999996,39.555164800000000,-119.081481800000006,PP,979733.082000000053085,0.003000000000000,0.006000000000000,0.072000000000000,-0.053000000000000,"1",-0.478000000000000,-11.275000000000000,-115.890000000000001,-118.510000000000005,-121.120000000000005,-123.739999999999995,-126.349999999999994,-128.969999999999999,-131.580000000000013,-134.199999999999989,-136.819999999999993,-139.430000000000007,-142.050000000000011,-144.659999999999997,-147.280000000000001,-149.889999999999986,-150.939999999999998,-152.509999999999991,-116.790000000000006,-119.430000000000007,-122.069999999999993,-124.709999999999994,-127.349999999999994,-129.979999999999990,-132.620000000000005,-135.259999999999991,-137.900000000000006,-140.530000000000001,-143.169999999999987,-145.810000000000002,-148.449999999999989,-151.090000000000003,-152.139999999999986,-153.719999999999999,321171.110,4380454.210
PG,"551",11-Mar,11:11:46,G546,3329.730000000000018,"3000",321777.859999999986030,4380219.620000000111759,321697.510000000009313,4380419.459999999962747,1238.307000000000016,39.554961409999997,-119.075349200000005,PP,979732.613000000012107,0.028000000000000,0.003000000000000,0.067000000000000,-0.055000000000000,"1",-0.476000000000000,-14.760999999999999,-118.549999999999997,-121.150000000000006,-123.739999999999995,-126.340000000000003,-128.930000000000007,-131.530000000000001,-134.120000000000005,-136.719999999999999,-139.310000000000002,-141.909999999999997,-144.500000000000000,-147.099999999999994,-149.689999999999998,-152.289999999999992,-153.319999999999993,-154.879999999999995,-119.420000000000002,-122.030000000000001,-124.650000000000006,-127.269999999999996,-129.879999999999995,-132.500000000000000,-135.120000000000005,-137.729999999999990,-140.349999999999994,-142.969999999999999,-145.580000000000013,-148.199999999999989,-150.819999999999993,-153.430000000000007,-154.479999999999990,-156.050000000000011,321697.510,4380419.460
PG,"554",11-Mar,10:42:11,G546,3328.849999999999909,"3000",322925.830000000016298,4380129.429999999701977,322845.489999999990687,4380329.269999999552965,1233.683999999999969,39.554387020000000,-119.061971600000007,PP,979731.695999999996275,0.001000000000000,0.001000000000000,0.045000000000000,-0.058000000000000,"1",-0.475000000000000,-17.055000000000000,-120.459999999999994,-123.040000000000006,-125.629999999999995,-128.210000000000008,-130.800000000000011,-133.379999999999995,-135.969999999999999,-138.560000000000002,-141.139999999999986,-143.729999999999990,-146.310000000000002,-148.900000000000006,-151.479999999999990,-154.069999999999993,-155.099999999999994,-156.650000000000006,-121.430000000000007,-124.040000000000006,-126.650000000000006,-129.259999999999991,-131.870000000000005,-134.479999999999990,-137.090000000000003,-139.699999999999989,-142.310000000000002,-144.919999999999987,-147.530000000000001,-150.139999999999986,-152.750000000000000,-155.349999999999994,-156.400000000000006,-157.960000000000008,322845.490,4380329.270
PG,"555",14-Mar,11:47:56,G546,3307.639999999999873,"3000",318152.840000000025611,4379772.250000000000000,318072.479999999981374,4379972.089999999850988,1333.015000000000100,39.550172480000001,-119.117393199999995,PP,979710.207000000053085,0.015000000000000,0.013000000000000,0.111000000000000,-0.031000000000000,"1",-0.496000000000000,-7.532000000000000,-119.260000000000005,-122.060000000000002,-124.849999999999994,-127.640000000000001,-130.439999999999998,-133.229999999999990,-136.020000000000010,-138.810000000000002,-141.610000000000014,-144.400000000000006,-147.189999999999998,-149.990000000000009,-152.780000000000001,-155.569999999999993,-156.689999999999998,-158.370000000000005,-120.040000000000006,-122.849999999999994,-125.659999999999997,-128.479999999999990,-131.289999999999992,-134.099999999999994,-136.909999999999997,-139.729999999999990,-142.539999999999992,-145.349999999999994,-148.159999999999997,-150.979999999999990,-153.789999999999992,-156.599999999999994,-157.729999999999990,-159.409999999999997,318072.480,4379972.090
PG,"556",14-Mar,11:35:06,G546,3310.150000000000091,"3000",318521.799999999988358,4379766.599999999627471,318441.440000000002328,4379966.440000000409782,1326.347999999999956,39.550199780000000,-119.113100299999999,PP,979712.760000000009313,0.053000000000000,0.016000000000000,0.104000000000000,-0.034000000000000,"1",-0.495000000000000,-7.039000000000000,-118.209999999999994,-120.989999999999995,-123.769999999999996,-126.549999999999997,-129.330000000000013,-132.110000000000014,-134.889999999999986,-137.669999999999987,-140.439999999999998,-143.219999999999999,-146.000000000000000,-148.780000000000001,-151.560000000000002,-154.340000000000003,-155.449999999999989,-157.120000000000005,-118.920000000000002,-121.719999999999999,-124.519999999999996,-127.310000000000002,-130.110000000000014,-132.909999999999997,-135.699999999999989,-138.500000000000000,-141.300000000000011,-144.099999999999994,-146.889999999999986,-149.689999999999998,-152.490000000000009,-155.280000000000001,-156.400000000000006,-158.080000000000013,318441.440,4379966.440
PG,"557",14-Mar,11:24:21,G546,3311.079999999999927,"3000",318826.619999999995343,4379709.750000000000000,318746.260000000009313,4379909.589999999850988,1322.866999999999962,39.549752280000000,-119.109539400000003,PP,979713.704999999958090,0.010000000000000,0.012000000000000,0.100000000000000,-0.036000000000000,"1",-0.494000000000000,-7.127000000000000,-118.010000000000005,-120.780000000000001,-123.549999999999997,-126.319999999999993,-129.090000000000003,-131.870000000000005,-134.639999999999986,-137.409999999999997,-140.180000000000007,-142.949999999999989,-145.729999999999990,-148.500000000000000,-151.270000000000010,-154.039999999999992,-155.150000000000006,-156.810000000000002,-118.819999999999993,-121.620000000000005,-124.409999999999997,-127.200000000000003,-129.990000000000009,-132.789999999999992,-135.580000000000013,-138.370000000000005,-141.159999999999997,-143.949999999999989,-146.750000000000000,-149.539999999999992,-152.330000000000013,-155.120000000000005,-156.240000000000009,-157.919999999999987,318746.260,4379909.590
PG,"558",14-Mar,11:13:16,G546,3315.150000000000091,"3000",319225.700000000011642,4379766.559999999590218,319145.340000000025611,4379966.400000000372529,1308.202999999999975,39.550347950000003,-119.104912999999996,PP,979717.849999999976717,0.001000000000000,0.006000000000000,0.101000000000000,-0.041000000000000,"1",-0.491000000000000,-7.559000000000000,-117.209999999999994,-119.950000000000003,-122.689999999999998,-125.430000000000007,-128.169999999999987,-130.919999999999987,-133.659999999999997,-136.400000000000006,-139.139999999999986,-141.879999999999995,-144.620000000000005,-147.360000000000014,-150.099999999999994,-152.849999999999994,-153.939999999999998,-155.590000000000003,-118.060000000000002,-120.819999999999993,-123.579999999999998,-126.349999999999994,-129.110000000000014,-131.870000000000005,-134.629999999999995,-137.400000000000006,-140.159999999999997,-142.919999999999987,-145.680000000000007,-148.449999999999989,-151.210000000000008,-153.969999999999999,-155.069999999999993,-156.729999999999990,319145.340,4379966.400
PG,"559",14-Mar,11:01:41,G546,3320.460000000000036,"3000",319778.909999999974389,4379835.349999999627471,319698.559999999997672,4380035.190000000409782,1291.978000000000065,39.551083779999999,-119.098497100000003,PP,979723.258000000030734,0.013000000000000,0.012000000000000,0.097000000000000,-0.046000000000000,"1",-0.488000000000000,-7.219000000000000,-115.510000000000005,-118.219999999999999,-120.920000000000002,-123.629999999999995,-126.340000000000003,-129.050000000000011,-131.750000000000000,-134.460000000000008,-137.169999999999987,-139.870000000000005,-142.580000000000013,-145.289999999999992,-148.000000000000000,-150.699999999999989,-151.789999999999992,-153.409999999999997,-116.329999999999998,-119.060000000000002,-121.790000000000006,-124.519999999999996,-127.239999999999995,-129.969999999999999,-132.699999999999989,-135.430000000000007,-138.150000000000006,-140.879999999999995,-143.610000000000014,-146.340000000000003,-149.069999999999993,-151.789999999999992,-152.889999999999986,-154.520000000000010,319698.560,4380035.190
PG,"560",14-Mar,10:52:41,G546,3319.070000000000164,"3000",319998.710000000020955,4379876.500000000000000,319918.359999999986030,4380076.339999999850988,1294.343000000000075,39.551500439999998,-119.095951600000006,PP,979721.839000000036322,0.000000000000000,0.012000000000000,0.088000000000000,-0.046000000000000,"1",-0.488000000000000,-7.947000000000000,-116.439999999999998,-119.150000000000006,-121.859999999999999,-124.569999999999993,-127.280000000000001,-130.000000000000000,-132.710000000000008,-135.419999999999987,-138.129999999999995,-140.849999999999994,-143.560000000000002,-146.270000000000010,-148.979999999999990,-151.689999999999998,-152.780000000000001,-154.409999999999997,-117.299999999999997,-120.040000000000006,-122.769999999999996,-125.510000000000005,-128.240000000000009,-130.969999999999999,-133.710000000000008,-136.439999999999998,-139.180000000000007,-141.909999999999997,-144.639999999999986,-147.379999999999995,-150.110000000000014,-152.840000000000003,-153.939999999999998,-155.580000000000013,319918.360,4380076.340
